symbol,datetrade,dateexpiration,contractsize,initmargin
MGC=F,2021-10,2021-10-16,255,2512.734260752884
MGC=F,2021-11,2021-11-16,259,2513.1085986055045
MGC=F,2021-12,2021-12-16,255,2509.3166291180455
MGC=F,2022-01,2022-01-18,255,2513.2205532401317
MGC=F,2022-02,2022-02-16,257,2511.3817554713564
MGC=F,2022-03,2022-03-16,259,2510.048901461407
MGC=F,2022-04,2022-04-16,258,2513.0259936206035
MGC=F,2022-05,2022-05-17,257,2512.378125693021
MGC=F,2022-06,2022-06-16,258,2512.998151565135
MGC=F,2022-07,2022-07-16,255,2512.9126690602843
MGC=F,2022-08,2022-08-16,255,2512.2870843051537
MGC=F,2022-09,2022-09-16,257,2509.8015709932065
MGC=F,2022-10,2022-10-18,260,2508.838513669781
MGC=F,2022-11,2022-11-16,258,2509.261631372673
MGC=F,2022-12,2022-12-16,258,2509.9611022536856
MGC=F,2023-01,2023-01-18,255,2510.6498841929747
MGC=F,2023-02,2023-02-16,258,2508.6886599660243
MGC=F,2023-03,2023-03-16,258,2512.4596533018225
MGC=F,2023-04,2023-04-18,255,2511.3117025954657
MGC=F,2023-05,2023-05-16,255,2513.075980246256
MGC=F,2023-06,2023-06-16,257,2512.880893412398
MGC=F,2023-07,2023-07-18,260,2513.259678827596
MGC=F,2023-08,2023-08-16,257,2508.8611476009833
MGC=F,2023-09,2023-09-16,258,2509.6510878868767
MGC=F,2023-10,2023-10-17,258,2513.417128064357
MGC=F,2023-11,2023-11-16,257,2508.4660937580347
MGC=F,2023-12,2023-12-16,260,2509.3809137761236
MGC=F,2024-01,2024-01-17,258,2512.817960236313
MGC=F,2024-02,2024-02-16,256,2510.6689272424383
SIL=F,2000-08,2000-09-14,32,2564.466720411266
SIL=F,2000-09,2000-09-16,30,2561.6405693401857
SIL=F,2000-10,2000-10-17,30,2564.992888049258
SIL=F,2000-11,2000-11-16,35,2565.825900411807
SIL=F,2000-12,2000-12-16,34,2564.537390734962
SIL=F,2001-01,2001-01-17,34,2565.4692009232285
SIL=F,2001-02,2001-02-16,31,2561.8476798846555
SIL=F,2001-03,2001-03-16,35,2563.747758462974
SIL=F,2001-04,2001-04-17,30,2561.8701915756005
SIL=F,2001-05,2001-05-16,33,2561.683584306433
SIL=F,2001-06,2001-06-16,34,2561.469089934774
SIL=F,2001-07,2001-07-17,31,2564.953563112593
SIL=F,2001-08,2001-08-16,32,2562.5834143702937
SIL=F,2001-09,2001-09-19,31,2561.9106457212683
SIL=F,2001-10,2001-10-16,33,2563.2415881758516
SIL=F,2001-11,2001-11-16,32,2562.298787787574
SIL=F,2001-12,2001-12-18,33,2565.528078906508
SIL=F,2002-01,2002-01-17,34,2562.529744367634
SIL=F,2002-02,2002-02-16,32,2565.4831325786904
SIL=F,2002-03,2002-03-16,32,2564.8179026519333
SIL=F,2002-04,2002-04-16,30,2565.860121642741
SIL=F,2002-05,2002-05-16,31,2563.773534641905
SIL=F,2002-06,2002-06-18,33,2562.750735027497
SIL=F,2002-07,2002-07-16,34,2566.1033483684537
SIL=F,2002-08,2002-08-16,32,2564.7689475073066
SIL=F,2002-09,2002-09-18,33,2565.297402038113
SIL=F,2002-10,2002-10-16,31,2563.6319564985356
SIL=F,2002-11,2002-11-16,33,2564.157439943763
SIL=F,2002-12,2002-12-17,34,2565.089534332566
SIL=F,2003-01,2003-01-17,32,2564.640812702526
SIL=F,2003-02,2003-02-18,30,2564.938839006747
SIL=F,2003-03,2003-03-18,31,2565.305789501972
SIL=F,2003-04,2003-04-16,35,2563.2848681430282
SIL=F,2003-05,2003-05-16,31,2562.7869772393647
SIL=F,2003-06,2003-06-17,34,2563.471674788117
SIL=F,2003-07,2003-07-16,35,2562.2317176099587
SIL=F,2003-08,2003-08-16,30,2561.6094354574852
SIL=F,2003-09,2003-09-17,30,2562.001575085776
SIL=F,2003-10,2003-10-16,33,2562.408843975519
SIL=F,2003-11,2003-11-18,30,2561.853585330462
SIL=F,2003-12,2003-12-16,33,2563.1024874009604
SIL=F,2004-01,2004-01-20,32,2563.8043667692646
SIL=F,2004-02,2004-02-17,30,2563.154370579389
SIL=F,2004-03,2004-03-16,35,2561.534812934627
SIL=F,2004-04,2004-04-16,30,2565.005797353995
SIL=F,2004-05,2004-05-18,30,2561.741604311364
SIL=F,2004-06,2004-06-16,30,2563.1053326428773
SIL=F,2004-07,2004-07-16,31,2564.6672393712115
SIL=F,2004-08,2004-08-17,31,2561.6591290096508
SIL=F,2004-09,2004-09-16,32,2563.5046807151057
SIL=F,2004-10,2004-10-16,34,2564.440836106897
SIL=F,2004-11,2004-11-16,30,2563.571901420174
SIL=F,2004-12,2004-12-16,31,2563.930686736269
SIL=F,2005-01,2005-01-18,32,2563.553596864873
SIL=F,2005-02,2005-02-16,31,2565.7240709387916
SIL=F,2005-03,2005-03-16,32,2565.1465718503528
SIL=F,2005-04,2005-04-16,31,2562.3190953317526
SIL=F,2005-05,2005-05-17,32,2563.4039536784894
SIL=F,2005-06,2005-06-16,31,2564.3109568717214
SIL=F,2005-07,2005-07-16,31,2564.8771861481528
SIL=F,2005-08,2005-08-16,35,2565.5499353128885
SIL=F,2005-09,2005-09-16,34,2563.2333277329167
SIL=F,2005-10,2005-10-18,31,2561.492886802907
SIL=F,2005-11,2005-11-16,35,2565.710444724138
SIL=F,2005-12,2005-12-16,35,2564.1851891206843
SIL=F,2006-01,2006-01-18,31,2562.4884441421673
SIL=F,2006-02,2006-02-16,33,2563.500441691536
SIL=F,2006-03,2006-03-16,33,2564.20347339912
SIL=F,2006-04,2006-04-18,35,2563.3464883389383
SIL=F,2006-05,2006-05-16,31,2561.454009955217
SIL=F,2006-06,2006-06-16,33,2564.2268579892843
SIL=F,2006-07,2006-07-18,31,2562.7238570786126
SIL=F,2006-08,2006-08-16,34,2561.1773707080642
SIL=F,2006-09,2006-09-16,33,2566.061338262366
SIL=F,2006-10,2006-10-17,31,2562.5952290113705
SIL=F,2006-11,2006-11-16,32,2565.2861054455693
SIL=F,2006-12,2006-12-16,35,2564.5153145513414
SIL=F,2007-01,2007-01-17,32,2563.368735545097
SIL=F,2007-02,2007-02-16,33,2564.7809515426093
SIL=F,2007-03,2007-03-16,30,2564.8148809405943
SIL=F,2007-04,2007-04-17,33,2562.5384012444206
SIL=F,2007-05,2007-05-16,34,2564.6664757676745
SIL=F,2007-06,2007-06-16,34,2565.51787817644
SIL=F,2007-07,2007-07-17,32,2563.763217464298
SIL=F,2007-08,2007-08-16,31,2561.670723394696
SIL=F,2007-09,2007-09-19,30,2565.955538440891
SIL=F,2007-10,2007-10-16,30,2565.9012982850822
SIL=F,2007-11,2007-11-16,34,2562.1474826528674
SIL=F,2007-12,2007-12-18,32,2561.882814336398
SIL=F,2008-01,2008-01-17,32,2561.9669780248523
SIL=F,2008-02,2008-02-16,34,2561.4042170511293
SIL=F,2008-03,2008-03-18,32,2565.5290363651425
SIL=F,2008-04,2008-04-16,35,2561.1955273925514
SIL=F,2008-05,2008-05-16,35,2563.552858822985
SIL=F,2008-06,2008-06-17,30,2563.483561653224
SIL=F,2008-07,2008-07-16,33,2561.456239730741
SIL=F,2008-08,2008-08-16,30,2561.627049396901
SIL=F,2008-09,2008-09-17,32,2565.607811136343
SIL=F,2008-10,2008-10-16,35,2561.3058810028488
SIL=F,2008-11,2008-11-18,33,2565.7636946971515
SIL=F,2008-12,2008-12-16,31,2564.1470794464326
SIL=F,2009-01,2009-01-17,35,2565.4721423206515
SIL=F,2009-02,2009-02-17,34,2563.6677233989
SIL=F,2009-03,2009-03-17,32,2563.3558275590253
SIL=F,2009-04,2009-04-16,33,2565.972383794337
SIL=F,2009-05,2009-05-16,33,2562.0844181098932
SIL=F,2009-06,2009-06-16,34,2563.925333831432
SIL=F,2009-07,2009-07-16,34,2565.0728716077942
SIL=F,2009-08,2009-08-18,31,2564.231817411418
SIL=F,2009-09,2009-09-16,35,2561.7219114216355
SIL=F,2009-10,2009-10-16,35,2561.432459955855
SIL=F,2009-11,2009-11-17,30,2562.149821372118
SIL=F,2009-12,2009-12-16,35,2564.270542478897
SIL=F,2010-01,2010-01-19,33,2563.065300856881
SIL=F,2010-02,2010-02-16,33,2563.0995027149397
SIL=F,2010-03,2010-03-16,31,2565.787577824938
SIL=F,2010-04,2010-04-16,30,2566.072448213287
SIL=F,2010-05,2010-05-18,34,2566.0031216488796
SIL=F,2010-06,2010-06-16,33,2563.3461414627536
SIL=F,2010-07,2010-07-16,34,2561.519277277814
SIL=F,2010-08,2010-08-17,34,2564.7291319479773
SIL=F,2010-09,2010-09-16,34,2561.3707492382628
SIL=F,2010-10,2010-10-16,35,2564.897670627897
SIL=F,2010-11,2010-11-16,32,2565.431999376282
SIL=F,2010-12,2010-12-16,33,2565.2187692062494
SIL=F,2011-01,2011-01-18,31,2565.623129171202
SIL=F,2011-02,2011-02-16,33,2562.356936810587
SIL=F,2011-03,2011-03-16,33,2563.8760627025704
SIL=F,2011-04,2011-04-16,34,2564.620256683656
SIL=F,2011-05,2011-05-17,30,2561.895897519451
SIL=F,2011-06,2011-06-16,32,2565.7561083061214
SIL=F,2011-07,2011-07-16,31,2563.6672889341053
SIL=F,2011-08,2011-08-16,33,2565.8272867127816
SIL=F,2011-09,2011-09-16,30,2563.773460488718
SIL=F,2011-10,2011-10-18,34,2565.3881910628998
SIL=F,2011-11,2011-11-16,35,2562.7694260214566
SIL=F,2011-12,2011-12-16,35,2561.781454519593
SIL=F,2012-01,2012-01-18,34,2562.722853676743
SIL=F,2012-02,2012-02-16,33,2564.835658081426
SIL=F,2012-03,2012-03-16,35,2562.7563757738644
SIL=F,2012-04,2012-04-17,33,2562.99468671489
SIL=F,2012-05,2012-05-16,32,2563.398382033006
SIL=F,2012-06,2012-06-16,33,2563.654555702085
SIL=F,2012-07,2012-07-17,34,2563.9576839459323
SIL=F,2012-08,2012-08-16,33,2563.3739081978047
SIL=F,2012-09,2012-09-19,33,2565.268534182463
SIL=F,2012-10,2012-10-16,34,2561.2810841725204
SIL=F,2012-11,2012-11-16,34,2562.3113778492775
SIL=F,2012-12,2012-12-18,32,2563.4845651812107
SIL=F,2013-01,2013-01-17,30,2561.2031380950284
SIL=F,2013-02,2013-02-16,30,2565.9966663866885
SIL=F,2013-03,2013-03-16,30,2564.523277033601
SIL=F,2013-04,2013-04-16,34,2565.3415315675406
SIL=F,2013-05,2013-05-16,30,2565.634107050278
SIL=F,2013-06,2013-06-18,30,2564.0443385974136
SIL=F,2013-07,2013-07-16,31,2564.87221672888
SIL=F,2013-08,2013-08-16,32,2562.9055992016997
SIL=F,2013-09,2013-09-18,34,2563.5090402098167
SIL=F,2013-10,2013-10-16,34,2562.5787046721293
SIL=F,2013-11,2013-11-16,34,2563.2126733019413
SIL=F,2013-12,2013-12-17,32,2565.5937609705525
SIL=F,2014-01,2014-01-17,30,2564.990791125707
SIL=F,2014-02,2014-02-18,35,2563.1484499000626
SIL=F,2014-03,2014-03-18,30,2562.980920975714
SIL=F,2014-04,2014-04-16,33,2562.001899829206
SIL=F,2014-05,2014-05-16,31,2563.927799044584
SIL=F,2014-06,2014-06-17,35,2566.017992339473
SIL=F,2014-07,2014-07-16,32,2562.0837802251954
SIL=F,2014-08,2014-08-16,32,2564.6418273940158
SIL=F,2014-09,2014-09-17,34,2565.738895970803
SIL=F,2014-10,2014-10-16,33,2562.4069553707122
SIL=F,2014-11,2014-11-18,31,2563.2659162584846
SIL=F,2014-12,2014-12-16,32,2562.3545594951793
SIL=F,2015-01,2015-01-17,32,2565.437226003278
SIL=F,2015-02,2015-02-17,30,2563.1884966648845
SIL=F,2015-03,2015-03-17,35,2561.712960339842
SIL=F,2015-04,2015-04-16,34,2565.308054850776
SIL=F,2015-05,2015-05-16,32,2561.717808608446
SIL=F,2015-06,2015-06-16,33,2561.4239054663162
SIL=F,2015-07,2015-07-16,35,2563.3356486269927
SIL=F,2015-08,2015-08-18,30,2564.0080099035863
SIL=F,2015-09,2015-09-16,35,2563.931273146015
SIL=F,2015-10,2015-10-16,35,2563.492587373192
SIL=F,2015-11,2015-11-17,33,2561.9829080424574
SIL=F,2015-12,2015-12-16,35,2564.029657595995
SIL=F,2016-01,2016-01-19,32,2562.3345168160104
SIL=F,2016-02,2016-02-16,34,2565.547606944731
SIL=F,2016-03,2016-03-16,32,2563.4557318408038
SIL=F,2016-04,2016-04-16,34,2565.1795524340264
SIL=F,2016-05,2016-05-17,34,2563.448420991138
SIL=F,2016-06,2016-06-16,32,2564.524095909754
SIL=F,2016-07,2016-07-16,32,2565.8115367099454
SIL=F,2016-08,2016-08-16,35,2561.466923652372
SIL=F,2016-09,2016-09-16,33,2561.7912182430405
SIL=F,2016-10,2016-10-18,32,2563.8302319688837
SIL=F,2016-11,2016-11-16,35,2564.4493068019337
SIL=F,2016-12,2016-12-16,31,2565.280864929822
SIL=F,2017-01,2017-01-18,33,2561.7241816558803
SIL=F,2017-02,2017-02-16,33,2562.3297791977434
SIL=F,2017-03,2017-03-16,32,2564.2252265371985
SIL=F,2017-04,2017-04-18,33,2562.734807222186
SIL=F,2017-05,2017-05-16,32,2563.043561641451
SIL=F,2017-06,2017-06-16,33,2563.2891973316
SIL=F,2017-07,2017-07-18,32,2564.825316277907
SIL=F,2017-08,2017-08-16,31,2564.501696511494
SIL=F,2017-09,2017-09-16,31,2565.936538799817
SIL=F,2017-10,2017-10-17,32,2561.1646256212584
SIL=F,2017-11,2017-11-16,35,2563.0721991577907
SIL=F,2017-12,2017-12-16,33,2561.169368553465
SIL=F,2018-01,2018-01-17,31,2562.4008627100243
SIL=F,2018-02,2018-02-16,30,2563.4474241306634
SIL=F,2018-03,2018-03-16,33,2562.108686982791
SIL=F,2018-04,2018-04-17,35,2565.5676314686834
SIL=F,2018-05,2018-05-16,31,2562.6692016737334
SIL=F,2018-06,2018-06-16,35,2565.971564054211
SIL=F,2018-07,2018-07-17,33,2565.6225213670464
SIL=F,2018-08,2018-08-16,32,2561.846150078168
SIL=F,2018-09,2018-09-19,33,2564.297484507297
SIL=F,2018-10,2018-10-16,33,2563.008874849268
SIL=F,2018-11,2018-11-16,33,2562.7792516080235
SIL=F,2018-12,2018-12-18,34,2563.4125104125715
SIL=F,2019-01,2019-01-17,30,2563.010503118773
SIL=F,2019-02,2019-02-16,35,2562.5385481657786
SIL=F,2019-03,2019-03-16,34,2562.3094962772598
SIL=F,2019-04,2019-04-16,31,2562.847881637044
SIL=F,2019-05,2019-05-16,32,2563.9557499337575
SIL=F,2019-06,2019-06-18,34,2562.8252660680255
SIL=F,2019-07,2019-07-16,32,2564.626289689829
SIL=F,2019-08,2019-08-16,34,2561.447108476549
SIL=F,2019-09,2019-09-18,34,2563.186282422773
SIL=F,2019-10,2019-10-16,35,2564.530323328706
SIL=F,2019-11,2019-11-16,35,2564.3169900500516
SIL=F,2019-12,2019-12-17,35,2564.8077612679
SIL=F,2020-01,2020-01-17,34,2565.3831399256474
SIL=F,2020-02,2020-02-18,30,2563.284601712058
SIL=F,2020-03,2020-03-17,33,2566.007930144428
SIL=F,2020-04,2020-04-16,35,2564.442323658897
SIL=F,2020-05,2020-05-16,34,2562.282025410291
SIL=F,2020-06,2020-06-16,31,2563.408672567697
SIL=F,2020-07,2020-07-16,32,2562.9040029185035
SIL=F,2020-08,2020-08-18,35,2563.0916017858635
SIL=F,2020-09,2020-09-16,31,2564.9765391322558
SIL=F,2020-10,2020-10-16,30,2562.683989076818
SIL=F,2020-11,2020-11-17,33,2563.8449477923054
SIL=F,2020-12,2020-12-16,33,2562.298974081085
SIL=F,2021-01,2021-01-19,33,2561.3998549190737
SIL=F,2021-02,2021-02-16,31,2561.9433809816837
SIL=F,2021-03,2021-03-16,30,2566.1072960059837
SIL=F,2021-04,2021-04-16,31,2563.4820255170957
SIL=F,2021-05,2021-05-18,31,2561.1367603936155
SIL=F,2021-06,2021-06-16,33,2562.4135369933965
SIL=F,2021-07,2021-07-16,35,2564.1230900505934
SIL=F,2021-08,2021-08-17,35,2564.0258831756228
SIL=F,2021-09,2021-09-16,32,2564.907402311691
SIL=F,2021-10,2021-10-16,35,2565.4800989664786
SIL=F,2021-11,2021-11-16,30,2561.466389260173
SIL=F,2021-12,2021-12-16,33,2563.8974885648054
SIL=F,2022-01,2022-01-18,35,2563.7425450058795
SIL=F,2022-02,2022-02-16,30,2564.6538530344665
SIL=F,2022-03,2022-03-16,33,2562.8830753401926
SIL=F,2022-04,2022-04-16,32,2563.3024393286396
SIL=F,2022-05,2022-05-17,31,2565.7263598266004
SIL=F,2022-06,2022-06-16,31,2564.6244545527393
SIL=F,2022-07,2022-07-16,31,2565.8472467425145
SIL=F,2022-08,2022-08-16,33,2564.050816300667
SIL=F,2022-09,2022-09-16,33,2566.0284479610514
SIL=F,2022-10,2022-10-18,30,2565.6285244615924
SIL=F,2022-11,2022-11-16,32,2563.466427441521
SIL=F,2022-12,2022-12-16,33,2563.1448444646453
SIL=F,2023-01,2023-01-18,30,2564.1976342483663
SIL=F,2023-02,2023-02-16,35,2563.5020697111627
SIL=F,2023-03,2023-03-16,34,2562.722904172017
SIL=F,2023-04,2023-04-18,32,2563.5053159729987
SIL=F,2023-05,2023-05-16,35,2564.950954075565
SIL=F,2023-06,2023-06-16,35,2563.978001774696
SIL=F,2023-07,2023-07-18,30,2561.997922516547
SIL=F,2023-08,2023-08-16,35,2563.3372158403827
SIL=F,2023-09,2023-09-16,35,2561.8983451225245
SIL=F,2023-10,2023-10-17,30,2563.7481328815015
SIL=F,2023-11,2023-11-16,35,2563.4550323877843
SIL=F,2023-12,2023-12-16,34,2561.401693158356
SIL=F,2024-01,2024-01-17,30,2562.5055842783418
SIL=F,2024-02,2024-02-16,35,2566.1065935485794
CL=F,2000-08,2000-09-14,1005,18950.644887897433
CL=F,2000-09,2000-09-16,1007,18951.31134261166
CL=F,2000-10,2000-10-17,1005,18951.307145057086
CL=F,2000-11,2000-11-16,1008,18954.3142008619
CL=F,2000-12,2000-12-16,1005,18951.328755757397
CL=F,2001-01,2001-01-17,1010,18954.78598783592
CL=F,2001-02,2001-02-16,1005,18952.20384499637
CL=F,2001-03,2001-03-16,1006,18954.750202466334
CL=F,2001-04,2001-04-17,1009,18951.412702711255
CL=F,2001-05,2001-05-16,1009,18954.094640625197
CL=F,2001-06,2001-06-16,1008,18950.231875357305
CL=F,2001-07,2001-07-17,1010,18952.155166896002
CL=F,2001-08,2001-08-16,1007,18954.032176383218
CL=F,2001-09,2001-09-19,1005,18954.807833077346
CL=F,2001-10,2001-10-16,1009,18953.291380739116
CL=F,2001-11,2001-11-16,1007,18950.923108228322
CL=F,2001-12,2001-12-18,1007,18952.03845578172
CL=F,2002-01,2002-01-17,1008,18950.695399032687
CL=F,2002-02,2002-02-16,1010,18954.30044975207
CL=F,2002-03,2002-03-16,1009,18950.308694977764
CL=F,2002-04,2002-04-16,1009,18955.120407549675
CL=F,2002-05,2002-05-16,1008,18954.347640513497
CL=F,2002-06,2002-06-18,1010,18953.381051474964
CL=F,2002-07,2002-07-16,1008,18951.741386356058
CL=F,2002-08,2002-08-16,1005,18954.11492819983
CL=F,2002-09,2002-09-18,1008,18953.382169546607
CL=F,2002-10,2002-10-16,1009,18955.00597071597
CL=F,2002-11,2002-11-16,1006,18950.219992144674
CL=F,2002-12,2002-12-17,1009,18950.970530899387
CL=F,2003-01,2003-01-17,1010,18953.27908252142
CL=F,2003-02,2003-02-18,1006,18953.276546624853
CL=F,2003-03,2003-03-18,1005,18950.35776632909
CL=F,2003-04,2003-04-16,1005,18953.55064730048
CL=F,2003-05,2003-05-16,1009,18952.938312425988
CL=F,2003-06,2003-06-17,1008,18954.249954236897
CL=F,2003-07,2003-07-16,1008,18952.13170875659
CL=F,2003-08,2003-08-16,1007,18950.464043299813
CL=F,2003-09,2003-09-17,1008,18955.16489504012
CL=F,2003-10,2003-10-16,1009,18951.657770663034
CL=F,2003-11,2003-11-18,1005,18952.68506226018
CL=F,2003-12,2003-12-16,1009,18952.735722047895
CL=F,2004-01,2004-01-20,1009,18950.634296130476
CL=F,2004-02,2004-02-17,1007,18954.814815627935
CL=F,2004-03,2004-03-16,1006,18952.03806545252
CL=F,2004-04,2004-04-16,1007,18954.290403890882
CL=F,2004-05,2004-05-18,1005,18950.238933024346
CL=F,2004-06,2004-06-16,1010,18952.17985476338
CL=F,2004-07,2004-07-16,1006,18951.81086002386
CL=F,2004-08,2004-08-17,1008,18953.142259519867
CL=F,2004-09,2004-09-16,1006,18950.234358266385
CL=F,2004-10,2004-10-16,1008,18953.406524106118
CL=F,2004-11,2004-11-16,1010,18952.40882551969
CL=F,2004-12,2004-12-16,1009,18954.22826494669
CL=F,2005-01,2005-01-18,1006,18953.18539241989
CL=F,2005-02,2005-02-16,1009,18953.93756303499
CL=F,2005-03,2005-03-16,1008,18951.014893511852
CL=F,2005-04,2005-04-16,1005,18951.958393462493
CL=F,2005-05,2005-05-17,1008,18953.903709297647
CL=F,2005-06,2005-06-16,1008,18952.363057113784
CL=F,2005-07,2005-07-16,1007,18950.62206257382
CL=F,2005-08,2005-08-16,1010,18951.615380673014
CL=F,2005-09,2005-09-16,1007,18951.89751498446
CL=F,2005-10,2005-10-18,1010,18950.765400161534
CL=F,2005-11,2005-11-16,1008,18951.803589535157
CL=F,2005-12,2005-12-16,1009,18952.505288740023
CL=F,2006-01,2006-01-18,1006,18950.500485877328
CL=F,2006-02,2006-02-16,1006,18950.659165583984
CL=F,2006-03,2006-03-16,1006,18953.139282301607
CL=F,2006-04,2006-04-18,1005,18953.333645739163
CL=F,2006-05,2006-05-16,1010,18955.208587776982
CL=F,2006-06,2006-06-16,1010,18954.7807250083
CL=F,2006-07,2006-07-18,1006,18955.140804750557
CL=F,2006-08,2006-08-16,1007,18954.97369218883
CL=F,2006-09,2006-09-16,1005,18952.447819143505
CL=F,2006-10,2006-10-17,1005,18954.340992021138
CL=F,2006-11,2006-11-16,1005,18955.04574568855
CL=F,2006-12,2006-12-16,1008,18950.534678130698
CL=F,2007-01,2007-01-17,1008,18953.612857196338
CL=F,2007-02,2007-02-16,1008,18954.80440963279
CL=F,2007-03,2007-03-16,1005,18951.74290066534
CL=F,2007-04,2007-04-17,1007,18953.40164463488
CL=F,2007-05,2007-05-16,1006,18952.293507416092
CL=F,2007-06,2007-06-16,1009,18954.582405092842
CL=F,2007-07,2007-07-17,1005,18954.160434444246
CL=F,2007-08,2007-08-16,1009,18951.536029261773
CL=F,2007-09,2007-09-19,1008,18954.65911750025
CL=F,2007-10,2007-10-16,1008,18952.51694644803
CL=F,2007-11,2007-11-16,1009,18953.254289389777
CL=F,2007-12,2007-12-18,1007,18953.304484721066
CL=F,2008-01,2008-01-17,1007,18952.588229991114
CL=F,2008-02,2008-02-16,1009,18955.20482107458
CL=F,2008-03,2008-03-18,1005,18951.873091805082
CL=F,2008-04,2008-04-16,1009,18952.982938576988
CL=F,2008-05,2008-05-16,1007,18950.80450648728
CL=F,2008-06,2008-06-17,1009,18950.591334617962
CL=F,2008-07,2008-07-16,1005,18955.180589589872
CL=F,2008-08,2008-08-16,1005,18954.66571442258
CL=F,2008-09,2008-09-17,1008,18954.021369018585
CL=F,2008-10,2008-10-16,1009,18954.23324265907
CL=F,2008-11,2008-11-18,1008,18953.772348557264
CL=F,2008-12,2008-12-16,1008,18954.0644541324
CL=F,2009-01,2009-01-17,1005,18952.86641702369
CL=F,2009-02,2009-02-17,1009,18950.944386610772
CL=F,2009-03,2009-03-17,1008,18953.099553003285
CL=F,2009-04,2009-04-16,1007,18951.711580886305
CL=F,2009-05,2009-05-16,1009,18951.997106710864
CL=F,2009-06,2009-06-16,1010,18950.317750858598
CL=F,2009-07,2009-07-16,1005,18950.752875831113
CL=F,2009-08,2009-08-18,1008,18952.62796291833
CL=F,2009-09,2009-09-16,1006,18951.19787731325
CL=F,2009-10,2009-10-16,1010,18952.52484631591
CL=F,2009-11,2009-11-17,1006,18953.090258192988
CL=F,2009-12,2009-12-16,1005,18950.803885486806
CL=F,2010-01,2010-01-19,1006,18951.57100304911
CL=F,2010-02,2010-02-16,1010,18952.295838503655
CL=F,2010-03,2010-03-16,1006,18951.76572537597
CL=F,2010-04,2010-04-16,1008,18953.532559554897
CL=F,2010-05,2010-05-18,1008,18954.987042768822
CL=F,2010-06,2010-06-16,1005,18953.996715573
CL=F,2010-07,2010-07-16,1005,18953.631638466293
CL=F,2010-08,2010-08-17,1008,18951.504380627404
CL=F,2010-09,2010-09-16,1007,18951.586812199883
CL=F,2010-10,2010-10-16,1005,18954.010562195203
CL=F,2010-11,2010-11-16,1005,18954.849923147518
CL=F,2010-12,2010-12-16,1007,18953.605013096512
CL=F,2011-01,2011-01-18,1009,18951.005999474837
CL=F,2011-02,2011-02-16,1007,18953.10681096532
CL=F,2011-03,2011-03-16,1005,18952.71162644007
CL=F,2011-04,2011-04-16,1005,18954.14033970552
CL=F,2011-05,2011-05-17,1010,18950.47285801274
CL=F,2011-06,2011-06-16,1009,18954.53836272271
CL=F,2011-07,2011-07-16,1010,18954.954160473942
CL=F,2011-08,2011-08-16,1008,18951.66449070741
CL=F,2011-09,2011-09-16,1007,18954.342914030716
CL=F,2011-10,2011-10-18,1007,18952.15740625911
CL=F,2011-11,2011-11-16,1010,18950.88287539233
CL=F,2011-12,2011-12-16,1008,18953.400658996496
CL=F,2012-01,2012-01-18,1006,18953.673945827763
CL=F,2012-02,2012-02-16,1010,18952.810941449374
CL=F,2012-03,2012-03-16,1009,18953.109357118177
CL=F,2012-04,2012-04-17,1009,18952.337680752928
CL=F,2012-05,2012-05-16,1008,18953.765159623126
CL=F,2012-06,2012-06-16,1007,18952.675001222597
CL=F,2012-07,2012-07-17,1009,18951.47481653447
CL=F,2012-08,2012-08-16,1006,18952.46854001457
CL=F,2012-09,2012-09-19,1008,18953.560451308083
CL=F,2012-10,2012-10-16,1009,18950.56952765212
CL=F,2012-11,2012-11-16,1005,18954.466817804143
CL=F,2012-12,2012-12-18,1007,18954.035403994356
CL=F,2013-01,2013-01-17,1006,18950.843134407314
CL=F,2013-02,2013-02-16,1005,18952.3763168782
CL=F,2013-03,2013-03-16,1005,18950.808553652794
CL=F,2013-04,2013-04-16,1008,18951.053715362876
CL=F,2013-05,2013-05-16,1008,18953.77760810254
CL=F,2013-06,2013-06-18,1006,18952.20143271275
CL=F,2013-07,2013-07-16,1007,18954.168994892363
CL=F,2013-08,2013-08-16,1006,18954.781803118618
CL=F,2013-09,2013-09-18,1009,18953.098769130105
CL=F,2013-10,2013-10-16,1009,18952.447056342033
